CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,Location Point1
50083894,MY JARABACOA #1 RESTAURANT,Queens,6513,FRESH POND RD,11385,7188215880,Spanish,01/10/2025,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,25,Z,01/10/2025,03/08/2025,Cycle Inspection / Re-inspection,40.709526805995,-73.898788219384,405,30,061301,4087552,4036110004,QN20,
50097060,DELI COFFEE SHOP 55,Queens,5514,37TH AVE,11377,3472452977,Spanish,01/08/2025,Violations were cited in the following area(s).,28-01,"Nuisance created or allowed to exist. Facility not free from unsafe, hazardous, offensive or annoying condition.",Not Critical,,,,03/08/2025,Administrative Miscellaneous / Initial Inspection,40.750779194209,-73.906781083191,402,26,025500,4430199,4012100007,QN63,
50049564,BLUE CAFE RESTAURANT,Brooklyn,1563B,FULTON STREET,11216,3474066050,Spanish,02/26/2025,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,34,,,03/08/2025,Cycle Inspection / Initial Inspection,40.679812850251,-73.938935960887,303,36,027300,3053680,3018580034,BK35,
50127429,COCINA MAMA ROSA,Queens,689,SENECA AVENUE,11385,7184171111,Spanish,02/18/2025,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,27,Z,02/18/2025,03/08/2025,Cycle Inspection / Re-inspection,40.703002017028,-73.908009481932,405,34,054900,4082536,4034550001,QN20,
50155455,El Cibao Restaurant,Manhattan,1574,SAINT NICHOLAS AVENUE,10040,9293748000,Spanish,01/29/2025,Violations were cited in the following area(s).,05F,"Insufficient or no hot holding, cold storage or cold holding equipment provided to maintain Time/Temperature Control for Safety Foods (TCS) at required temperatures",Critical,44,Z,01/29/2025,03/08/2025,Pre-permit (Operational) / Re-inspection,40.8541438154,-73.930186409298,112,10,027700,1063820,1021580040,MN35,
50102368,ANANDA,Manhattan,210,THOMPSON STREET,10012,2125337290,Indian,01/07/2025,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,26,,,03/08/2025,Cycle Inspection / Initial Inspection,40.728880910391,-73.999271178338,102,01,006500,1077838,1005370001,MN23,
50091553,EL CAMPEON DE LOS POLLOS,Queens,11106,LEFFERTS BLVD,11420,7187385361,Spanish,01/09/2025,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,01/09/2025,03/08/2025,Cycle Inspection / Re-inspection,40.680222198497,-73.821234056862,410,28,010200,,4,QN55,
50081217,STANLEY COFFEE SHOP,Brooklyn,675,STANLEY AVENUE,11207,7186496228,Spanish,02/14/2025,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,30,,,03/08/2025,Cycle Inspection / Initial Inspection,40.65937383071,-73.883870897222,305,42,110400,3097683,3043530031,BK82,
50102800,D'LENNY RESTAURANT,Queens,1028,BEACH   20 STREET,11691,3479541209,Spanish,01/21/2025,Violations were cited in the following area(s).,05C,"Food contact surface, refillable, reusable containers, or equipment improperly constructed, placed or maintained. Unacceptable material used. Culinary sink or other acceptable method not provided for washing food.",Critical,39,,,03/08/2025,Cycle Inspection / Initial Inspection,40.602958937961,-73.753170033707,414,31,101001,4298257,4155610013,QN15,
50069505,TAJ MAHAL INDIAN REST,Brooklyn,7315,3 AVENUE,11209,7187096279,Indian,03/03/2025,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,32,,,03/08/2025,Cycle Inspection / Initial Inspection,40.632656835457,-74.027287650418,310,43,006600,3147843,3059180004,BK31,
50069505,TAJ MAHAL INDIAN REST,Brooklyn,7315,3 AVENUE,11209,7187096279,Indian,03/03/2025,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,32,,,03/08/2025,Cycle Inspection / Initial Inspection,40.632656835457,-74.027287650418,310,43,006600,3147843,3059180004,BK31,
50097060,DELI COFFEE SHOP 55,Queens,5514,37TH AVE,11377,3472452977,Spanish,01/08/2025,Violations were cited in the following area(s).,20-06,Current letter grade or Grade Pending card not posted,Not Critical,,,,03/08/2025,Administrative Miscellaneous / Initial Inspection,40.750779194209,-73.906781083191,402,26,025500,4430199,4012100007,QN63,
50114675,GRANO DE CAFE,Queens,3910,103RD ST,11368,7184339795,Spanish,02/07/2025,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,26,Z,02/07/2025,03/08/2025,Cycle Inspection / Re-inspection,40.750482783146,-73.863023489686,403,21,040700,4044366,4017700035,QN26,
50013086,POLLO D' ORO,Brooklyn,306,GOLD STREET,11201,7188558088,Spanish,03/03/2025,Violations were cited in the following area(s).,20-04,"“Choking first aid” poster not posted. “Alcohol and Pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.",Not Critical,,,,03/08/2025,Administrative Miscellaneous / Initial Inspection,40.694970813594,-73.983270903538,302,35,001500,3392968,3001337501,BK38,
50146023,MYSTTIK MASAALA,Manhattan,135,WEST   50 STREET,10020,9177014579,Indian,02/21/2025,Establishment re-opened by DOHMH.,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,Z,02/21/2025,03/08/2025,Pre-permit (Operational) / Reopening Inspection,40.760367337647,-73.981532569014,105,04,013100,1022708,1010030005,MN17,
50071683,BOMBAY KABAB,Brooklyn,54,7 AVENUE,11217,3472850479,Indian,01/21/2025,Violations were cited in the following area(s).,02H,"After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.",Critical,37,Z,01/21/2025,03/08/2025,Cycle Inspection / Re-inspection,40.676005533478,-73.974417809523,306,39,015900,3019493,3009480046,BK37,
50108566,BAMBI COFFEE SHOP,Queens,10609,SUTPHIN BLVD,11435,3479693534,Spanish,02/19/2025,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,02/19/2025,03/08/2025,Cycle Inspection / Initial Inspection,40.69489819696,-73.80262267499,412,28,020400,4215044,4100600001,QN61,
50146133,Alvarlozan's Restaurant Coffee Shop,Brooklyn,747,FLUSHING AVENUE,11206,3472433109,Spanish,01/29/2025,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,22,Z,01/29/2025,03/08/2025,Cycle Inspection / Re-inspection,40.700636640472,-73.94268199383,301,33,050700,3061516,3022760035,BK75,
50141244,CAFE RUBIO SPORTS BAR & RESTAURANT,Queens,9805,NORTHERN BLVD,11368,7185054670,Spanish,03/04/2025,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,03/04/2025,03/08/2025,Cycle Inspection / Initial Inspection,40.757149978043,-73.870250522617,403,21,036300,4035078,4014280041,QN27,
50120806,JEN'S FRENCH TOAST,Bronx,607,EAST  169 STREET,10456,9174284020,Spanish,01/13/2025,Violations were cited in the following area(s).,09C,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,26,,,03/08/2025,Cycle Inspection / Initial Inspection,40.831863708718,-73.902341518674,203,16,014900,2009715,2029310097,BX35,
50067994,DOMINICAN VALLE RESTAURANT,Manhattan,1601,SAINT NICHOLAS AVENUE,10040,6468690092,Spanish,02/19/2025,Violations were cited in the following area(s).,09B,Thawing procedure improper.,Not Critical,21,Z,02/19/2025,03/08/2025,Cycle Inspection / Re-inspection,40.855002547855,-73.92958181661,112,10,027900,1064035,1021690053,MN35,
50136175,STOP ONE FOOD MARKET,Queens,17103,JAMAICA AVE,11432,2126550800,Spanish,01/03/2025,Violations were cited in the following area(s).,10C,"Lighting inadequate; permanent lighting not provided in food preparation areas, ware washing areas, and storage rooms. Shatterproof bulb or shield to prevent broken glass from falling into food or onto surfaces, not installed.",Not Critical,43,,,03/08/2025,Cycle Inspection / Initial Inspection,40.70749358286,-73.788540062216,412,27,046200,4310512,4098060010,QN61,
50129567,EL CHANGARO RESTAURANT,Queens,10210,37TH AVE,11368,9173092198,Spanish,02/19/2025,Violations were cited in the following area(s).,10D,"Mechanical or natural ventilation not provided, inadequate, improperly installed, in disrepair or fails to prevent and control excessive build-up of grease, heat, steam condensation, vapors, odors, smoke or fumes.",Not Critical,2,A,02/19/2025,03/08/2025,Cycle Inspection / Re-inspection,40.75305170006,-73.865187404253,403,21,040500,4044219,4017680007,QN26,
50161802,MR. SABOR & PUNTO,Brooklyn,609,SUTTER AVENUE,11207,6168067638,Spanish,01/09/2025,Violations were cited in the following area(s).,02H,"After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.",Critical,13,A,01/09/2025,03/08/2025,Pre-permit (Operational) / Re-inspection,40.669190244928,-73.896452479294,305,42,115600,3084053,3037530038,BK85,
41681164,NUEVAS BRISAS DEL VALLE,Queens,9014,37TH AVE,11372,7184788567,Spanish,02/20/2025,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,13,A,02/20/2025,03/08/2025,Cycle Inspection / Re-inspection,40.750539402637,-73.87664092071,403,21,027500,4036347,4014780001,QN28,
50105992,DOSA DELIGHT,Queens,3566,73RD ST,11372,7183971000,Indian,01/28/2025,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,64,,,03/08/2025,Cycle Inspection / Initial Inspection,40.75050915768,-73.892994294323,403,25,029100,4462992,4012720036,QN28,
50067994,DOMINICAN VALLE RESTAURANT,Manhattan,1601,SAINT NICHOLAS AVENUE,10040,6468690092,Spanish,02/19/2025,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,21,Z,02/19/2025,03/08/2025,Cycle Inspection / Re-inspection,40.855002547855,-73.92958181661,112,10,027900,1064035,1021690053,MN35,
50086681,CAMPESINO DOMINICANO RESTAURANT,Bronx,1987,UNIVERSITY AVENUE,10453,9177377798,Spanish,01/17/2025,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,27,,,03/08/2025,Cycle Inspection / Initial Inspection,40.854545458314,-73.91157662174,205,14,024502,2014699,2032160064,BX36,
50137584,JAZBA,Manhattan,207,2 AVENUE,10003,9175171596,Indian,02/25/2025,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,21,N,,03/08/2025,Pre-permit (Operational) / Initial Inspection,40.731542423074,-73.985534835594,103,02,004000,1006866,1004680034,MN22,
50053086,TIKKA INDIAN GRILL,Queens,11930,METROPOLITAN AVE,11415,7184801307,Indian,02/03/2025,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,34,,,03/08/2025,Cycle Inspection / Initial Inspection,40.706030325074,-73.831429515193,409,29,014000,4192762,4092310011,QN60,
50131291,KEBAB AUR SHARAB,Manhattan,247,WEST   72 STREET,10023,3477614434,Indian,02/05/2025,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,34,Z,02/05/2025,03/08/2025,Pre-permit (Operational) / Re-inspection,40.779278964345,-73.983206311627,107,06,015900,1030509,1011640011,MN14,
